county,transport,birthcert,work,lost,disability,family,applied,other,identifier,age,black,latino,asian,other_race,relocation,id_capable,hardship,female,white
COLLIN,0,0,0,0,0,0,0,1,COLLIN-39,18,0,0,0,0,1,0,0,NA,1
COLLIN,0,0,0,0,1,0,0,0,COLLIN-40,NA,0,0,0,0,0,0,1,1,1
COLLIN,0,0,0,0,1,0,0,0,COLLIN-41,11,0,0,0,0,0,0,1,0,1
COLLIN,0,0,1,0,0,0,0,1,COLLIN-42,23,0,0,0,0,1,0,0,0,1
COLLIN,0,1,0,0,0,0,0,0,COLLIN-43,12,0,0,0,0,0,0,1,1,1
COLLIN,0,0,1,0,0,0,0,0,COLLIN-44,34,0,0,0,0,0,0,1,1,1
COLLIN,1,0,0,0,0,0,0,1,COLLIN-45,11,0,0,0,0,0,0,0,0,1
COLLIN,0,0,0,0,0,0,1,0,COLLIN-46,NA,0,0,0,0,1,0,0,0,1
COLLIN,1,0,0,0,1,0,0,0,COLLIN-47,78,0,0,0,0,0,0,1,1,1
COLLIN,1,0,1,0,0,1,0,0,COLLIN-48,30,0,0,0,0,0,0,1,0,1
COLLIN,0,0,0,0,1,0,0,0,COLLIN-49,78,0,0,0,0,0,0,1,0,1
COLLIN,0,0,0,0,1,0,0,0,COLLIN-50,73,0,0,0,0,0,0,1,1,1
COLLIN,0,0,0,0,0,1,0,0,COLLIN-51,16,0,0,0,0,0,0,1,1,1
COLLIN,0,0,0,0,0,0,1,0,COLLIN-52,27,0,0,0,0,1,0,0,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-53,43,0,0,0,0,0,1,0,0,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-54,37,0,0,0,0,0,0,0,0,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-55,35,0,0,0,0,1,0,0,0,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-56,44,0,0,0,0,1,0,0,0,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-57,17,0,0,0,0,1,0,0,0,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-58,50,0,0,0,0,1,0,0,NA,1
COLLIN,0,0,0,1,0,0,0,0,COLLIN-59,46,0,0,0,0,0,1,0,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-60,54,0,0,0,0,1,0,0,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-61,14,0,0,0,0,1,0,0,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-62,20,0,0,0,0,1,0,0,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-63,27,0,0,0,0,0,0,0,1,1
COLLIN,0,0,0,0,1,0,0,0,COLLIN-64,77,0,0,0,0,0,0,1,0,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-65,26,0,0,0,0,1,0,0,0,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-66,18,0,0,0,0,0,0,0,0,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-67,38,0,0,0,0,1,0,0,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-68,31,0,0,0,0,1,0,0,0,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-69,38,0,0,0,0,1,0,0,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-70,64,0,0,0,0,1,0,0,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-71,11,0,0,1,0,1,0,0,1,0
COLLIN,0,0,0,0,0,0,0,1,COLLIN-72,25,1,0,0,0,1,0,0,1,0
COLLIN,0,0,0,0,0,0,0,1,COLLIN-73,19,0,0,0,0,1,0,0,NA,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-74,16,0,0,0,0,1,0,0,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-75,11,1,0,0,0,1,0,0,NA,0
COLLIN,0,0,0,0,0,0,0,1,COLLIN-76,11,1,0,0,0,1,0,0,1,0
COLLIN,0,0,0,0,0,0,0,1,COLLIN-77,19,0,0,0,1,0,0,0,1,0
COLLIN,0,0,1,0,0,0,0,1,COLLIN-78,17,0,0,0,0,1,0,0,0,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-79,14,0,0,0,0,1,0,0,0,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-80,42,0,0,0,0,1,0,0,0,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-81,11,0,0,0,0,0,0,0,0,1
COLLIN,0,0,0,0,1,0,0,0,COLLIN-82,61,0,0,0,0,0,0,1,1,1
COLLIN,0,0,1,0,0,0,0,0,COLLIN-83,NA,0,0,0,0,1,0,0,0,1
COLLIN,0,1,0,0,0,0,0,0,COLLIN-84,24,0,0,0,0,0,0,1,NA,1
COLLIN,0,0,1,0,0,0,0,0,COLLIN-85,49,0,0,0,0,0,0,1,0,1
COLLIN,0,0,0,1,0,0,0,0,COLLIN-86,65,0,0,0,0,0,1,0,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-87,29,0,0,0,0,1,0,0,NA,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-88,83,0,0,0,0,1,0,0,0,1
COLLIN,0,0,1,0,0,0,0,0,COLLIN-89,70,0,0,0,0,0,0,1,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-90,29,0,0,0,0,1,0,0,0,1
COLLIN,0,0,0,1,0,0,0,0,COLLIN-91,37,0,0,0,0,0,1,0,NA,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-92,17,0,0,0,0,1,0,0,0,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-93,24,0,0,0,0,1,0,0,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-94,23,0,0,0,0,1,0,0,0,1
COLLIN,0,1,1,0,0,0,0,1,COLLIN-95,46,0,0,0,0,1,0,0,1,1
COLLIN,0,0,0,1,0,0,1,0,COLLIN-96,16,0,0,0,0,1,1,0,1,1
COLLIN,0,0,0,0,1,0,0,0,COLLIN-97,60,0,0,0,0,0,0,1,0,1
COLLIN,0,0,0,0,1,0,0,0,COLLIN-98,73,0,0,0,0,0,0,1,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-99,39,0,0,0,0,1,0,0,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-100,26,0,0,0,0,0,0,0,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-101,NA,0,0,0,0,1,0,0,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-102,53,0,0,0,0,1,0,0,1,1
COLLIN,0,0,0,1,0,0,0,0,COLLIN-103,73,0,0,0,0,0,1,0,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-104,28.5,0,0,0,0,1,0,0,0,1
COLLIN,0,0,0,1,0,0,0,0,COLLIN-105,43,0,0,0,0,0,1,0,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-106,NA,0,0,0,0,1,0,0,0,1
COLLIN,0,0,0,0,1,0,0,0,COLLIN-107,79,0,0,0,0,0,0,1,NA,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-108,18,0,0,0,1,0,0,0,1,0
COLLIN,0,0,0,0,0,0,0,1,COLLIN-109,87,0,0,0,0,1,0,0,1,1
COLLIN,0,0,0,0,0,0,0,0,COLLIN-110,56,0,0,0,0,0,0,1,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-111,27,0,0,0,0,0,0,1,0,1
COLLIN,1,0,0,0,0,0,0,0,COLLIN-112,74,0,0,0,0,0,0,1,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-113,67,0,1,0,0,0,0,1,1,0
COLLIN,0,0,0,1,0,0,0,0,COLLIN-114,81,0,0,0,0,0,1,0,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-115,56,0,0,0,0,1,0,0,1,1
COLLIN,0,0,0,0,1,0,0,0,COLLIN-116,38,0,0,0,0,0,0,1,0,1
COLLIN,0,0,0,0,1,0,0,0,COLLIN-117,72,0,0,0,0,0,0,1,1,1
COLLIN,0,1,0,0,0,0,0,0,COLLIN-118,31,0,0,0,0,0,0,1,0,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-119,11,0,0,0,0,0,0,0,0,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-120,48,0,0,0,0,1,0,0,1,1
COLLIN,0,0,1,0,0,0,0,0,COLLIN-121,33,0,0,0,0,0,0,1,NA,1
COLLIN,0,0,0,0,0,1,0,0,COLLIN-122,12,0,0,0,0,0,0,1,1,1
COLLIN,0,0,1,0,0,0,0,0,COLLIN-123,NA,0,0,0,0,0,0,1,0,1
COLLIN,0,0,1,0,0,0,0,0,COLLIN-124,13,0,0,0,1,0,0,1,NA,0
COLLIN,0,0,0,0,0,0,0,1,COLLIN-125,61,0,0,0,0,1,0,0,1,1
COLLIN,0,0,0,1,0,0,0,0,COLLIN-126,20,0,0,0,0,0,1,0,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-127,44,0,0,0,0,1,0,0,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-128,37,1,0,0,0,1,0,0,1,0
COLLIN,0,0,0,0,0,0,0,1,COLLIN-129,24,0,0,0,0,1,0,0,0,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-130,36,0,0,0,0,1,0,0,0,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-131,16,0,0,0,0,1,0,0,0,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-132,24,0,0,0,0,1,0,0,0,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-133,34,0,0,0,0,1,0,0,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-134,22,0,0,0,0,1,0,0,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-135,29,0,0,0,0,1,0,0,NA,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-136,29.5,0,0,0,0,1,0,0,0,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-137,NA,0,0,0,0,1,0,0,0,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-138,26,0,0,0,0,1,0,0,1,1
COLLIN,0,0,1,0,0,0,0,0,COLLIN-139,48,0,0,1,0,0,0,1,0,0
COLLIN,0,0,0,0,0,0,0,1,COLLIN-140,24,0,0,0,0,1,0,0,0,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-141,26,0,0,0,0,0,0,0,0,1
COLLIN,0,0,1,0,0,0,0,1,COLLIN-142,15,0,0,1,0,1,0,0,0,0
COLLIN,0,0,1,0,0,0,0,0,COLLIN-143,50,0,0,0,0,0,0,1,1,1
COLLIN,0,1,0,0,0,0,0,0,COLLIN-144,24.285715103149418,0,0,0,0,0,0,1,0,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-145,22,0,0,0,0,1,0,0,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-146,43,0,0,1,0,0,0,1,0,0
COLLIN,0,0,0,0,0,0,0,1,COLLIN-147,11,0,0,1,0,1,0,0,1,0
COLLIN,0,0,0,0,0,1,0,0,COLLIN-148,38,0,0,1,0,0,0,1,1,0
COLLIN,0,0,0,0,1,0,0,0,COLLIN-149,76,0,0,0,0,0,0,1,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-150,29,0,0,0,0,1,0,0,1,1
COLLIN,0,0,1,0,0,1,0,0,COLLIN-151,34,0,0,0,0,0,0,1,1,1
COLLIN,0,0,1,0,0,0,0,1,COLLIN-152,NA,0,0,0,0,1,0,0,1,1
COLLIN,0,0,1,0,0,0,0,0,COLLIN-153,38,0,0,0,0,0,0,1,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-154,37,1,0,0,0,1,0,0,1,0
COLLIN,0,0,1,0,0,0,0,0,COLLIN-155,31,0,0,1,0,0,0,1,0,0
COLLIN,0,0,1,0,0,0,0,0,COLLIN-156,31,0,0,0,0,0,0,1,0,1
COLLIN,0,0,0,0,0,1,0,0,COLLIN-157,32,0,0,1,0,0,0,1,1,0
COLLIN,0,0,0,0,0,0,1,0,COLLIN-158,21,0,0,0,0,1,0,0,0,1
COLLIN,0,0,1,0,0,0,0,0,COLLIN-159,25,0,0,0,0,0,0,1,1,1
COLLIN,0,1,0,0,1,0,0,0,COLLIN-160,51,0,0,0,0,0,0,1,1,1
COLLIN,0,0,1,0,0,0,0,0,COLLIN-161,NA,0,0,0,0,0,0,1,NA,1
COLLIN,0,0,0,1,0,0,0,0,COLLIN-162,31,0,0,0,0,0,1,0,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-163,56,0,0,0,0,0,0,0,0,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-164,12,0,0,0,0,1,0,0,1,1
COLLIN,0,0,0,0,0,1,0,0,COLLIN-165,NA,0,0,0,0,0,0,1,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-166,19,0,0,0,0,0,0,0,1,1
COLLIN,0,0,1,0,0,0,0,0,COLLIN-167,43,0,0,0,0,0,0,1,0,1
COLLIN,1,0,0,0,1,0,0,0,COLLIN-168,93,0,0,0,0,0,0,1,NA,1
COLLIN,0,0,1,0,0,0,0,0,COLLIN-169,16,0,0,0,1,0,0,1,1,0
COLLIN,0,0,0,0,0,0,1,0,COLLIN-170,33,1,0,0,0,1,0,0,0,0
COLLIN,0,0,0,0,0,0,0,1,COLLIN-171,49,0,0,0,0,0,1,0,1,1
COLLIN,0,0,1,0,0,0,0,0,COLLIN-172,60,0,0,0,0,0,0,1,0,1
COLLIN,0,0,0,1,0,0,0,0,COLLIN-173,46,0,0,1,0,0,1,0,0,0
COLLIN,0,0,1,0,0,0,0,0,COLLIN-174,24,0,0,1,0,0,0,1,0,0
COLLIN,0,0,0,0,1,0,0,0,COLLIN-175,14,0,0,0,0,0,0,1,1,1
COLLIN,0,0,1,0,0,0,0,0,COLLIN-176,55,0,0,0,0,0,0,1,NA,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-177,54,0,0,0,0,0,0,1,1,1
COLLIN,0,0,1,0,0,0,0,0,COLLIN-178,44,0,0,0,0,0,0,1,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-179,30,0,0,0,0,1,0,0,0,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-180,29,0,0,0,0,1,0,0,1,1
COLLIN,0,0,1,0,0,1,0,0,COLLIN-181,NA,0,0,0,0,0,0,1,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-182,55,0,0,0,0,1,0,0,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-183,NA,0,0,0,0,1,0,0,0,1
COLLIN,0,0,0,1,0,0,0,0,COLLIN-184,39,0,0,1,0,0,1,0,1,0
COLLIN,0,0,0,1,0,0,0,0,COLLIN-185,15,0,0,0,0,0,1,0,0,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-186,49,0,0,0,0,1,0,0,0,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-187,33,0,0,0,0,1,0,0,1,1
COLLIN,0,0,0,0,0,1,0,0,COLLIN-188,32,0,0,0,0,0,0,1,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-189,37,0,0,0,0,1,0,0,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-190,32,0,0,0,0,1,0,0,0,1
COLLIN,0,0,0,0,0,1,0,0,COLLIN-191,31,0,0,0,0,0,0,1,1,1
COLLIN,0,0,0,1,0,0,0,0,COLLIN-192,46,0,0,0,0,0,1,0,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-193,37,0,0,1,0,1,0,0,0,0
COLLIN,0,0,0,0,0,0,0,0,COLLIN-194,36,0,0,0,0,0,0,1,0,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-195,21,0,0,0,0,0,0,0,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-196,36,0,0,0,0,0,0,0,0,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-197,22,0,0,0,0,0,0,1,0,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-198,12,0,0,0,0,1,0,0,0,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-199,36,0,0,0,0,1,0,0,1,1
COLLIN,0,0,0,0,1,0,0,0,COLLIN-200,15,0,0,0,0,0,0,1,0,1
COLLIN,0,1,1,0,0,0,0,0,COLLIN-201,40,0,0,0,0,0,0,1,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-202,19,1,0,0,0,1,0,0,0,0
COLLIN,0,0,0,0,0,0,0,1,COLLIN-203,19,0,0,0,0,1,0,0,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-204,NA,0,0,0,0,1,0,0,0,1
COLLIN,0,0,0,0,0,0,1,0,COLLIN-205,47,0,0,0,0,1,0,0,1,1
COLLIN,0,0,0,0,0,0,1,0,COLLIN-206,44,0,0,0,1,1,0,0,0,0
COLLIN,0,0,0,0,0,0,0,1,COLLIN-207,45,0,0,0,0,0,0,0,1,1
COLLIN,0,0,0,1,0,0,0,0,COLLIN-208,15,0,0,0,0,0,1,0,1,1
COLLIN,0,0,1,1,0,0,0,0,COLLIN-209,18,0,0,0,0,0,1,0,1,1
COLLIN,0,0,0,0,1,0,0,0,COLLIN-210,NA,0,0,0,0,0,0,1,0,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-211,45,0,0,0,0,1,0,0,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-212,59,0,0,0,0,1,0,0,0,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-213,32,0,0,0,0,1,0,0,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-214,59,0,0,0,0,1,0,0,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-215,31,0,1,0,0,1,0,0,NA,0
COLLIN,0,0,0,0,0,0,1,1,COLLIN-216,70,0,0,0,0,1,0,0,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-217,49,0,0,0,0,1,0,0,1,1
COLLIN,0,0,0,0,0,0,1,0,COLLIN-218,51,0,0,0,0,1,0,0,0,1
COLLIN,0,0,1,0,0,0,0,0,COLLIN-219,23,0,0,0,0,1,0,0,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-220,52,0,0,0,0,1,0,0,0,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-221,22,0,0,0,0,1,0,0,0,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-222,41,0,0,0,0,1,0,0,NA,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-223,48,0,0,0,0,1,0,0,1,1
COLLIN,0,0,0,0,0,0,1,0,COLLIN-224,17,0,0,0,0,1,0,0,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-225,55,0,0,0,0,0,0,0,0,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-226,59,0,0,0,0,0,0,0,1,1
COLLIN,0,0,0,0,0,0,1,0,COLLIN-227,35,0,0,0,0,1,0,0,0,1
COLLIN,0,0,1,0,0,0,0,1,COLLIN-228,24,0,0,0,0,1,0,0,0,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-229,NA,1,0,0,0,1,0,0,NA,0
COLLIN,0,0,0,0,0,0,0,1,COLLIN-230,38,0,0,1,0,1,0,0,1,0
COLLIN,0,0,0,0,0,0,0,1,COLLIN-231,49,0,0,0,1,1,0,0,0,0
COLLIN,0,0,0,0,0,0,0,1,COLLIN-232,29,0,0,0,0,1,0,0,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-233,26,0,1,0,0,0,0,1,1,0
COLLIN,0,0,0,0,1,0,0,0,COLLIN-234,75,0,1,0,0,0,0,1,1,0
COLLIN,0,0,0,1,0,0,0,0,COLLIN-235,46,1,0,0,0,0,1,0,1,0
COLLIN,0,0,0,1,0,0,0,0,COLLIN-236,59,0,0,0,0,0,1,0,1,1
COLLIN,0,0,0,0,0,0,1,0,COLLIN-237,30,0,0,0,0,1,0,0,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-238,76,0,0,0,0,0,0,0,0,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-239,67,0,0,0,0,0,0,0,1,1
COLLIN,0,0,0,0,0,1,0,0,COLLIN-240,NA,0,0,0,0,0,0,1,0,1
COLLIN,0,0,0,0,1,0,0,0,COLLIN-241,NA,0,0,0,0,0,0,1,1,1
COLLIN,0,0,0,1,0,0,0,0,COLLIN-242,31,0,0,0,0,0,1,0,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-243,32,0,1,0,0,0,0,1,0,0
COLLIN,0,0,1,0,0,0,0,0,COLLIN-244,65,0,0,0,0,0,0,1,1,1
COLLIN,0,0,0,0,0,0,1,0,COLLIN-245,38,0,0,0,0,1,0,0,1,1
COLLIN,0,0,1,0,0,0,0,0,COLLIN-246,35,0,0,1,0,0,0,1,0,0
COLLIN,1,0,0,0,0,0,0,0,COLLIN-247,73,0,0,0,0,0,0,1,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-248,62,0,0,0,0,0,0,0,0,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-249,19.5,0,0,0,0,0,0,0,1,1
COLLIN,1,0,0,0,0,0,0,0,COLLIN-250,12,0,0,0,0,0,0,1,0,1
COLLIN,0,0,0,0,0,0,1,0,COLLIN-251,19,0,0,0,0,1,0,0,1,1
COLLIN,0,0,0,0,0,0,1,0,COLLIN-252,11,0,0,0,0,1,0,0,0,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-253,18,0,0,0,0,1,0,0,1,1
COLLIN,0,0,1,0,0,0,0,0,COLLIN-254,33,0,0,1,0,0,0,1,0,0
COLLIN,1,0,1,0,0,0,0,0,COLLIN-255,12,0,0,0,0,0,0,1,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-256,16,0,0,0,0,1,0,0,0,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-257,44,0,0,0,0,1,0,0,0,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-258,11,0,0,0,0,1,0,0,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-259,20,0,0,0,0,1,0,0,1,1
COLLIN,0,0,1,0,0,0,0,0,COLLIN-260,26,0,0,0,0,0,0,1,0,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-261,14,0,0,1,0,0,0,0,1,0
COLLIN,0,0,0,0,0,0,0,1,COLLIN-262,52,0,0,0,0,1,0,0,0,1
COLLIN,0,0,0,1,0,0,0,0,COLLIN-263,44,0,1,0,0,0,1,0,1,0
COLLIN,0,0,0,0,0,0,0,1,COLLIN-264,36,0,0,0,1,0,0,1,1,0
COLLIN,0,0,1,0,0,0,0,0,COLLIN-265,28,0,0,0,0,0,0,1,0,1
COLLIN,0,0,1,0,0,0,0,1,COLLIN-266,57,0,0,0,0,1,0,0,0,1
COLLIN,0,0,1,0,0,0,0,0,COLLIN-267,53,1,0,0,0,0,0,1,0,0
COLLIN,0,0,1,0,0,0,0,0,COLLIN-268,NA,0,0,0,0,1,0,0,0,1
COLLIN,0,0,0,1,0,0,0,0,COLLIN-269,55,0,0,0,0,0,1,0,0,1
COLLIN,0,0,0,0,0,1,0,0,COLLIN-270,11,0,0,1,0,0,0,1,1,0
COLLIN,0,0,1,0,0,0,0,0,COLLIN-271,12,0,0,0,0,0,0,1,0,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-272,19,0,0,0,0,0,0,0,0,1
COLLIN,0,0,0,0,0,0,0,0,COLLIN-273,NA,0,0,0,0,0,0,1,1,1
COLLIN,0,1,0,0,0,0,0,0,COLLIN-274,13,0,1,0,0,0,0,1,1,0
COLLIN,0,0,0,0,0,0,0,1,COLLIN-275,12,0,0,1,0,0,0,0,1,0
COLLIN,1,0,0,0,0,0,0,0,COLLIN-276,12,0,0,0,0,0,0,1,0,1
COLLIN,0,0,1,0,0,0,0,0,COLLIN-277,57,0,0,0,0,0,0,1,0,1
COLLIN,0,0,1,0,0,0,0,0,COLLIN-278,46.5,0,0,0,0,1,0,0,NA,1
COLLIN,0,1,0,0,0,0,0,0,COLLIN-279,NA,0,0,0,0,0,0,1,1,1
COLLIN,0,0,1,0,0,0,0,0,COLLIN-280,22,0,0,0,0,0,0,1,1,1
COLLIN,0,0,0,1,0,0,0,0,COLLIN-281,17,0,0,0,0,0,1,0,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-282,12,0,0,0,0,0,0,0,0,1
COLLIN,0,0,1,0,0,0,0,0,COLLIN-283,21,0,1,0,0,0,0,1,0,0
COLLIN,0,0,0,1,0,0,1,0,COLLIN-284,NA,0,0,0,0,1,1,0,1,1
COLLIN,0,0,1,0,0,0,0,0,COLLIN-285,NA,0,0,0,0,1,0,0,0,1
COLLIN,0,0,0,1,0,0,0,0,COLLIN-286,15,0,0,0,0,0,1,0,1,1
COLLIN,0,0,1,0,0,0,0,0,COLLIN-287,13,0,0,1,0,1,0,0,1,0
COLLIN,0,0,1,0,0,0,0,0,COLLIN-288,11,0,0,0,1,0,0,1,1,0
COLLIN,0,0,1,0,0,0,0,0,COLLIN-289,35,1,0,0,0,0,0,1,1,0
COLLIN,1,0,1,0,0,0,0,0,COLLIN-290,13,0,0,0,0,0,0,1,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-291,24,0,0,0,0,0,0,0,0,1
COLLIN,0,0,0,0,1,0,0,0,COLLIN-292,69,0,0,0,1,0,0,1,1,0
COLLIN,0,0,0,0,0,0,0,1,COLLIN-293,69,0,0,0,0,0,0,0,1,1
COLLIN,0,0,1,0,0,0,0,0,COLLIN-294,46,0,0,0,0,0,0,1,1,1
COLLIN,0,0,0,0,0,0,1,0,COLLIN-295,51,0,0,0,0,1,0,0,1,1
COLLIN,0,0,1,0,0,0,0,0,COLLIN-296,37,0,0,0,0,0,0,1,0,1
COLLIN,0,0,1,0,0,0,0,0,COLLIN-297,52,0,0,0,0,0,0,1,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-298,66,0,0,0,0,1,0,0,0,1
COLLIN,1,0,0,0,1,0,0,0,COLLIN-299,51,1,0,0,0,0,0,1,NA,0
COLLIN,1,0,0,0,0,0,0,0,COLLIN-300,64,0,0,0,0,0,0,1,0,1
COLLIN,0,0,1,0,0,0,0,0,COLLIN-301,17,0,0,0,0,0,0,1,1,1
COLLIN,0,0,0,0,0,0,1,0,COLLIN-302,52,1,0,0,0,1,0,0,1,0
COLLIN,1,0,0,0,1,0,0,0,COLLIN-303,69,0,0,0,0,0,0,1,1,1
COLLIN,0,1,0,0,0,0,0,1,COLLIN-304,51,0,0,0,0,1,0,0,1,1
COLLIN,0,0,0,0,0,0,0,1,COLLIN-305,NA,0,0,0,0,1,0,0,0,1
COLLIN,0,1,1,0,0,1,0,0,COLLIN-306,30,0,0,0,0,0,0,1,1,1
COLLIN,0,0,1,0,0,0,0,0,COLLIN-307,37,0,0,0,0,0,0,1,1,1
COLLIN,0,0,0,0,1,0,0,0,COLLIN-308,64,0,0,0,0,0,0,1,1,1
COLLIN,1,0,0,0,0,0,0,0,COLLIN-309,11,0,0,0,0,0,0,1,1,1
COLLIN,0,0,0,1,0,0,0,0,COLLIN-310,29,0,0,0,0,0,1,0,1,1
COLLIN,0,0,0,0,1,0,0,0,COLLIN-311,64,0,0,0,0,0,0,1,1,1
COLLIN,1,0,0,0,0,0,0,0,COLLIN-312,17,0,0,0,0,0,0,1,1,1
COLLIN,0,0,0,1,0,0,0,0,COLLIN-313,38,0,0,0,0,0,1,0,1,1
COLLIN,0,0,0,1,0,0,0,0,COLLIN-314,67,0,0,0,0,0,1,0,0,1
COLLIN,0,0,0,0,0,0,1,0,COLLIN-315,72,0,0,0,0,1,0,0,NA,1
