county,transport,birthcert,work,lost,disability,family,applied,other,age,black,latino,asian,other_race,relocation,id_capable,hardship,female,white
TARRANT,0,0,1,0,1,0,0,1,51,0,0,0,0,0,1,0,1,1
TARRANT,1,0,0,0,0,0,0,0,26,0,0,0,1,0,0,1,0,0
TARRANT,1,0,0,0,0,0,0,0,15,1,0,0,0,0,0,1,0,0
TARRANT,1,0,0,0,0,0,0,0,65,0,0,0,0,0,0,1,1,1
TARRANT,1,0,0,0,0,0,0,0,85,0,0,0,0,0,0,1,0,1
TARRANT,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,1
TARRANT,1,0,0,0,0,0,0,0,25,0,1,0,0,0,0,1,1,0
TARRANT,1,0,0,0,0,0,0,0,11,0,0,0,1,0,0,1,0,0
TARRANT,1,0,0,0,0,0,0,0,55,0,0,0,0,0,0,1,0,1
TARRANT,1,0,0,0,0,0,0,0,77,0,0,0,0,0,0,1,0,1
TARRANT,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,1,1
TARRANT,1,0,0,0,0,0,0,0,81,0,0,0,0,0,0,1,1,1
TARRANT,1,0,0,0,0,0,0,0,20,0,0,0,0,0,0,1,0,1
TARRANT,1,0,0,0,0,0,0,0,79,0,0,0,0,0,0,1,1,1
TARRANT,1,0,0,0,0,0,0,0,16,0,1,0,0,0,0,1,0,0
TARRANT,1,0,0,0,0,0,0,0,20,0,1,0,0,0,0,1,0,0
TARRANT,1,0,0,0,0,0,0,0,39,0,0,0,0,0,0,1,1,1
TARRANT,1,0,0,0,0,0,0,0,72,0,0,0,0,0,0,1,1,1
TARRANT,1,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,1,0,0
TARRANT,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,0,1
TARRANT,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,1,1
TARRANT,1,0,0,0,0,0,0,0,84,0,0,0,0,0,0,1,1,1
TARRANT,1,0,0,0,0,0,0,0,67,0,0,0,0,0,0,1,1,1
TARRANT,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,1
TARRANT,1,0,0,0,0,0,0,0,37,1,0,0,0,0,0,1,1,0
TARRANT,0,0,0,0,1,0,0,0,66,0,0,0,0,0,0,1,0,1
TARRANT,0,0,0,0,1,0,0,0,33,0,0,0,0,0,0,1,1,1
TARRANT,0,0,0,0,1,0,0,0,NA,0,0,0,0,0,0,1,0,1
TARRANT,0,0,0,0,1,0,0,0,14,0,0,0,1,0,0,1,0,0
TARRANT,0,0,0,0,1,0,0,0,86,0,0,0,0,0,0,1,0,1
TARRANT,0,0,0,0,1,0,0,0,81,0,0,0,0,0,0,1,1,1
TARRANT,0,0,0,0,1,0,0,0,77,1,0,0,0,0,0,1,1,0
TARRANT,0,0,0,0,1,0,0,0,74,0,0,0,0,0,0,1,1,1
TARRANT,0,0,0,0,1,0,0,0,84,0,0,0,0,0,0,1,1,1
TARRANT,0,0,0,0,1,0,0,0,66,0,0,0,0,0,0,1,0,1
TARRANT,0,0,0,0,1,0,0,0,87,0,0,0,0,0,0,1,1,1
TARRANT,0,0,0,0,1,0,0,0,61.5,0,0,1,0,0,0,1,1,0
TARRANT,0,0,0,0,1,0,0,0,54,0,0,0,0,0,0,1,1,1
TARRANT,0,0,0,0,1,0,0,1,72,0,0,0,0,0,1,0,1,1
TARRANT,0,0,0,0,1,0,0,0,64,0,0,0,0,0,0,1,0,1
TARRANT,0,0,0,0,1,0,0,0,69,0,0,0,0,0,0,1,1,1
TARRANT,0,0,0,0,1,0,0,0,37,0,0,0,0,0,0,1,1,1
TARRANT,0,0,0,0,1,0,0,0,62,0,0,0,0,0,0,1,1,1
TARRANT,0,0,0,0,1,0,0,0,11,1,0,0,0,0,0,1,0,0
TARRANT,0,0,0,0,1,0,0,0,79,0,0,0,0,0,0,1,1,1
TARRANT,0,0,0,0,1,0,0,0,55,0,0,0,0,0,0,1,1,1
TARRANT,0,0,0,0,1,0,0,0,47,0,0,0,0,0,0,1,1,1
TARRANT,0,0,0,0,1,0,0,0,69,0,0,0,0,0,0,1,1,1
TARRANT,0,0,0,0,1,0,0,0,75,0,0,0,0,0,0,1,1,1
TARRANT,0,0,0,0,1,0,0,0,82,0,0,0,0,0,0,1,1,1
TARRANT,0,0,0,0,1,0,0,0,84,0,0,0,0,0,0,1,0,1
TARRANT,0,0,0,0,1,0,0,0,74,0,0,0,0,0,0,1,1,1
TARRANT,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0,1,NA,1
TARRANT,0,0,0,0,1,0,0,0,70,0,0,0,0,0,0,1,1,1
TARRANT,0,0,0,0,1,0,0,0,79,0,0,0,0,0,0,1,1,1
TARRANT,0,0,0,0,1,0,0,0,89,0,0,0,0,0,0,1,0,1
TARRANT,0,0,0,0,1,0,0,0,88,0,0,0,0,0,0,1,1,1
TARRANT,0,0,0,0,1,0,0,0,58,1,0,0,0,0,0,1,1,0
TARRANT,0,0,0,0,1,0,0,1,NA,0,0,0,0,1,0,0,1,1
TARRANT,0,0,0,0,1,0,0,0,49,0,0,0,0,0,0,1,0,1
TARRANT,0,0,0,0,1,0,0,0,49,0,0,0,0,0,0,1,NA,1
TARRANT,0,0,0,0,1,0,0,0,67,0,0,0,0,0,0,1,1,1
TARRANT,0,0,0,0,1,0,0,0,66,0,0,0,0,0,0,1,1,1
TARRANT,0,0,0,0,1,0,0,0,54,0,0,0,0,0,0,1,0,1
TARRANT,0,1,0,0,0,0,0,1,63,0,0,0,0,1,0,0,0,1
TARRANT,0,1,0,0,0,0,0,0,24,0,0,0,0,0,0,1,1,1
TARRANT,0,1,0,0,0,0,0,0,37,0,0,0,0,0,0,1,1,1
TARRANT,0,1,0,0,0,0,0,0,56,0,0,0,0,0,0,1,0,1
TARRANT,0,1,0,0,0,0,0,0,60,0,0,0,0,0,0,1,1,1
TARRANT,0,1,0,0,0,0,0,0,31,1,0,0,0,0,0,1,1,0
TARRANT,0,1,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1
TARRANT,0,1,0,0,0,0,0,0,67,0,0,0,0,0,0,1,0,1
TARRANT,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,0,1
TARRANT,0,1,0,0,0,0,0,0,16.5,1,0,0,0,0,0,1,0,0
TARRANT,0,1,0,0,0,0,0,0,76,0,0,0,0,0,0,1,1,1
TARRANT,0,1,0,0,0,0,0,0,24,0,0,0,0,0,0,1,0,1
TARRANT,0,1,0,0,0,0,0,0,21,0,0,0,0,0,0,1,NA,1
TARRANT,0,1,0,0,0,0,0,0,42,1,0,0,0,0,0,1,1,0
TARRANT,0,1,0,0,0,0,0,0,15,1,0,0,0,0,0,1,1,0
TARRANT,0,1,0,0,0,0,0,0,53,1,0,0,0,0,0,1,1,0
TARRANT,0,1,0,0,0,0,0,0,18,1,0,0,0,0,0,1,1,0
TARRANT,0,1,0,0,0,0,0,0,53,0,0,0,0,0,0,1,1,1
TARRANT,0,1,0,0,0,0,0,0,35,0,1,0,0,0,0,1,1,0
TARRANT,0,1,0,0,0,0,0,0,62,0,0,0,0,0,0,1,0,1
TARRANT,0,1,0,0,0,0,0,0,29,1,0,0,0,0,0,1,1,0
TARRANT,0,1,0,0,0,0,0,0,26,0,0,0,0,0,0,1,NA,1
TARRANT,0,1,0,0,0,0,0,0,26,0,0,0,0,0,0,1,1,1
TARRANT,0,0,1,0,0,0,0,1,27,0,0,0,0,1,0,0,0,1
TARRANT,0,0,0,0,0,0,0,1,11,0,1,0,0,1,0,0,0,0
TARRANT,0,0,1,0,0,0,0,0,49,0,0,0,0,0,0,1,1,1
TARRANT,0,0,1,0,0,0,0,0,48,0,0,0,0,0,0,1,NA,1
TARRANT,0,0,1,0,0,0,0,0,25,0,0,0,0,0,0,1,1,1
TARRANT,0,0,1,0,0,0,0,0,33,0,1,0,0,0,0,1,0,0
TARRANT,0,0,1,0,0,0,0,0,25,0,0,0,1,0,0,1,1,0
TARRANT,0,0,1,0,0,0,0,0,51,0,0,0,0,0,0,1,1,1
TARRANT,0,0,1,0,0,0,0,0,35,1,0,0,0,0,0,1,1,0
TARRANT,0,0,1,0,0,0,0,0,31,0,1,0,0,0,0,1,0,0
TARRANT,0,0,1,0,0,0,0,0,31,0,0,0,0,0,0,1,NA,1
TARRANT,0,0,1,0,0,0,0,0,47,0,0,0,0,0,0,1,1,1
TARRANT,0,0,1,0,0,0,0,0,21,0,0,0,0,0,0,1,1,1
TARRANT,0,0,1,0,0,0,0,0,19,1,0,0,0,0,0,1,0,0
TARRANT,0,0,1,0,0,0,0,0,27,1,0,0,0,0,0,1,0,0
TARRANT,0,0,1,0,0,0,0,0,48,0,0,0,0,0,0,1,NA,1
TARRANT,0,0,1,0,0,0,0,0,55.5,0,0,0,0,0,0,1,0,1
TARRANT,0,0,1,0,0,0,0,0,35,0,0,0,0,0,0,1,1,1
TARRANT,0,0,1,0,0,0,0,0,36,0,0,0,0,0,0,1,0,1
TARRANT,0,0,1,0,0,0,0,0,42,0,0,0,0,0,0,1,1,1
TARRANT,0,0,1,0,0,0,0,0,48.75,1,0,0,0,0,0,1,1,0
TARRANT,0,0,1,0,0,0,0,0,42,1,0,0,0,0,0,1,0,0
TARRANT,0,0,1,0,0,0,0,0,52,0,1,0,0,0,0,1,NA,0
TARRANT,0,0,1,0,0,0,0,0,32,0,0,0,0,0,0,1,0,1
TARRANT,0,0,1,0,0,0,0,0,25,0,0,0,0,0,0,1,1,1
TARRANT,0,0,1,0,0,0,0,0,11,0,1,0,0,0,0,1,1,0
TARRANT,0,0,1,0,0,0,0,0,38,0,0,0,0,0,0,1,0,1
TARRANT,0,0,1,0,0,1,0,0,24,0,0,0,0,0,0,1,0,1
TARRANT,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,1,0,1
TARRANT,0,0,1,0,0,0,0,0,22,0,0,0,0,0,0,1,0,1
TARRANT,0,0,1,0,0,0,0,1,65,0,0,0,0,1,0,0,1,1
TARRANT,0,0,1,0,0,0,0,0,34.5,0,0,0,0,0,0,1,1,1
TARRANT,0,0,1,0,0,0,0,0,39,0,0,0,1,0,0,1,1,0
TARRANT,0,0,1,0,0,0,0,0,28,0,0,0,0,0,0,1,1,1
TARRANT,0,0,1,0,0,0,0,0,37,0,0,0,0,0,0,1,0,1
TARRANT,0,0,1,0,0,0,0,0,29,0,0,0,0,0,0,1,1,1
TARRANT,0,0,1,0,0,0,0,0,14,0,0,0,0,0,0,1,0,1
TARRANT,0,0,1,0,0,0,0,0,24.5,0,0,0,0,0,0,1,NA,1
TARRANT,0,0,1,0,0,0,0,0,27,0,0,0,0,0,0,1,0,1
TARRANT,0,0,1,0,0,0,0,0,47,0,0,0,0,0,0,1,1,1
TARRANT,0,0,1,0,0,0,0,0,54,0,1,0,0,0,0,1,1,0
TARRANT,0,0,1,0,0,0,0,0,25,0,0,0,1,0,0,1,1,0
TARRANT,0,0,0,0,0,1,0,0,12,0,1,0,0,0,0,1,1,0
TARRANT,0,0,0,0,0,1,0,0,30,1,0,0,0,0,0,1,1,0
TARRANT,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,1,1,1
TARRANT,0,0,0,0,0,1,0,0,46,0,0,0,0,0,0,1,1,1
TARRANT,0,0,0,0,0,1,0,0,17.5,0,1,0,0,0,0,1,0,0
TARRANT,0,0,0,0,0,1,0,0,11,1,0,0,0,0,0,1,0,0
TARRANT,0,0,0,0,0,1,0,0,38,0,0,0,0,0,0,1,1,1
TARRANT,0,0,0,0,0,1,0,0,41,0,0,0,1,0,0,1,1,0
TARRANT,0,0,0,0,0,1,0,0,31,0,0,0,0,0,0,1,1,1
TARRANT,0,0,0,0,0,1,0,0,27,0,1,0,0,0,0,1,1,0
TARRANT,0,0,0,0,0,1,0,0,17,0,0,0,0,0,0,1,1,1
TARRANT,0,0,0,0,0,1,0,0,20,0,0,0,0,0,0,1,0,1
TARRANT,0,0,0,0,0,1,0,0,33,1,0,0,0,0,0,1,0,0
TARRANT,0,0,0,0,0,1,0,0,30,0,0,0,0,0,0,1,0,1
TARRANT,0,0,0,0,0,1,0,0,58,0,0,0,0,0,0,1,1,1
TARRANT,0,0,0,0,0,1,0,0,77,0,0,0,0,0,0,1,1,1
TARRANT,0,0,0,0,0,1,0,0,42,0,0,0,0,0,0,1,0,1
TARRANT,0,0,0,1,0,0,0,0,16,1,0,0,0,0,1,0,0,0
TARRANT,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,1,0,0,1
TARRANT,0,0,0,1,0,0,0,0,59,0,1,0,0,0,1,0,1,0
TARRANT,0,0,0,1,0,0,0,0,11,0,0,0,1,0,1,0,0,0
TARRANT,0,0,0,1,0,0,0,0,11,0,0,0,0,0,1,0,0,1
TARRANT,0,0,0,1,0,0,0,0,18,0,1,0,0,0,1,0,0,0
TARRANT,0,0,0,1,0,0,0,0,43,0,0,0,0,0,1,0,1,1
TARRANT,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,1,0,0,1
TARRANT,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,1,0,0,1
TARRANT,0,0,0,1,0,0,0,0,11,0,1,0,0,0,1,0,1,0
TARRANT,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,1,0,0,1
TARRANT,0,0,0,1,0,0,0,0,51,0,0,0,1,0,1,0,0,0
TARRANT,0,0,0,1,0,0,0,0,17,0,0,0,0,0,1,0,0,1
TARRANT,0,0,0,1,0,0,0,0,26,1,0,0,0,0,1,0,1,0
TARRANT,0,0,0,1,0,0,0,0,56,0,0,0,0,0,1,0,1,1
TARRANT,0,0,0,1,0,0,0,0,49,0,0,0,0,0,1,0,1,1
TARRANT,0,0,0,1,0,0,0,0,53,0,0,0,0,0,1,0,0,1
TARRANT,0,0,0,1,0,0,0,0,59,0,0,0,0,0,1,0,0,1
TARRANT,0,0,0,1,0,0,0,0,62,0,0,0,0,0,1,0,1,1
TARRANT,0,0,0,1,0,0,0,0,55.66666793823242,0,0,0,0,0,1,0,0,1
TARRANT,0,0,0,1,0,0,0,0,31,0,0,0,0,0,1,0,0,1
TARRANT,0,0,0,1,0,0,0,0,48.5,0,0,0,0,0,1,0,0,1
TARRANT,0,0,0,1,0,0,0,0,37,0,1,0,0,0,1,0,1,0
TARRANT,0,0,0,1,0,0,0,1,22,0,0,0,0,1,1,0,1,1
TARRANT,0,0,0,1,0,0,0,0,31.33333396911621,0,0,0,0,0,1,0,NA,1
TARRANT,0,0,0,1,0,0,0,0,70,0,0,0,0,0,1,0,1,1
TARRANT,0,0,0,1,0,0,0,0,50,1,0,0,0,0,1,0,1,0
TARRANT,0,0,0,1,0,0,0,0,38,0,0,0,0,0,1,0,0,1
TARRANT,0,0,0,1,0,0,0,0,69,0,0,0,0,0,1,0,1,1
TARRANT,0,0,0,1,0,0,0,0,36,0,0,0,0,0,1,0,0,1
TARRANT,0,0,0,1,0,0,0,0,23,0,0,0,0,0,1,0,1,1
TARRANT,0,0,0,1,0,0,0,0,49,0,0,0,0,0,1,0,1,1
TARRANT,0,0,0,1,0,0,0,0,12,0,0,0,0,0,1,0,0,1
TARRANT,0,0,0,1,0,0,0,0,29,0,1,0,0,0,1,0,1,0
TARRANT,0,0,0,1,0,0,0,0,23,1,0,0,0,0,1,0,1,0
TARRANT,0,0,0,1,0,0,0,0,40.5,0,0,0,0,0,1,0,1,1
TARRANT,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,1,0,0,1
TARRANT,0,0,0,1,0,0,0,0,29,0,0,0,0,0,1,0,1,1
TARRANT,0,0,0,1,0,0,0,0,18,0,0,0,0,0,1,0,0,1
TARRANT,0,0,0,1,0,0,0,0,47,0,0,0,0,0,1,0,1,1
TARRANT,0,0,0,1,0,0,0,0,33.5,0,0,0,0,0,1,0,1,1
TARRANT,0,0,0,1,0,0,0,0,27,0,0,0,0,0,1,0,1,1
TARRANT,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,1,0,0,1
TARRANT,0,0,0,1,0,0,0,0,34,0,0,0,0,0,1,0,1,1
TARRANT,0,0,0,1,0,0,0,0,16,1,0,0,0,0,1,0,1,0
TARRANT,0,0,0,1,0,0,0,0,39,0,0,0,0,0,1,0,NA,1
TARRANT,0,0,0,1,0,0,0,0,12,1,0,0,0,0,1,0,1,0
TARRANT,0,0,0,1,0,0,0,0,34,1,0,0,0,0,1,0,1,0
TARRANT,0,0,0,1,0,0,0,0,84,0,0,0,1,0,1,0,1,0
TARRANT,0,0,0,1,0,0,0,0,31,0,0,0,0,0,1,0,NA,1
TARRANT,0,0,0,1,0,0,0,0,35,1,0,0,0,0,1,0,1,0
TARRANT,0,0,0,1,0,0,0,0,46,0,0,0,0,0,1,0,1,1
TARRANT,0,0,0,1,0,0,0,0,NA,1,0,0,0,0,1,0,1,0
TARRANT,0,0,0,1,0,0,0,0,20,0,0,0,0,0,1,0,1,1
TARRANT,0,0,0,1,0,0,0,0,39,0,0,0,0,0,1,0,1,1
TARRANT,0,0,0,1,0,0,0,0,15,1,0,0,0,0,1,0,1,0
TARRANT,0,0,0,1,0,0,0,0,50.66666793823242,0,0,0,0,0,1,0,1,1
TARRANT,0,0,0,1,0,0,0,0,64,0,0,0,0,0,1,0,0,1
TARRANT,0,0,0,1,0,0,0,0,34,0,1,0,0,0,1,0,1,0
TARRANT,0,0,0,1,0,0,0,0,11,0,0,0,0,0,1,0,0,1
TARRANT,0,0,0,1,0,0,0,0,29,0,0,0,0,0,1,0,NA,1
TARRANT,0,0,0,1,0,0,0,0,17.5,0,0,0,0,0,1,0,1,1
TARRANT,0,0,0,1,0,0,0,0,25.33333396911621,1,0,0,0,0,1,0,0,0
TARRANT,0,0,0,1,0,0,0,0,24,0,0,0,0,0,1,0,1,1
TARRANT,0,0,0,1,0,0,0,0,34,0,0,0,0,0,1,0,1,1
TARRANT,0,0,0,1,0,0,0,0,36,1,0,0,0,0,1,0,1,0
TARRANT,0,0,0,1,0,0,0,0,20.5,0,1,0,0,0,1,0,0,0
TARRANT,0,0,0,1,0,0,0,0,34,0,0,0,0,0,1,0,1,1
TARRANT,0,0,0,1,0,0,0,0,63,0,0,0,1,0,1,0,1,0
TARRANT,0,0,0,1,0,0,0,0,45,0,0,0,0,0,1,0,0,1
TARRANT,0,0,0,1,0,0,0,0,12,0,0,0,0,0,1,0,0,1
TARRANT,0,0,0,1,0,0,0,0,70,0,0,0,0,0,1,0,1,1
TARRANT,0,0,0,1,0,0,0,0,25.5,0,0,0,0,0,1,0,0,1
TARRANT,0,0,0,1,0,0,0,0,NA,0,0,0,1,0,1,0,1,0
TARRANT,0,0,0,1,0,0,0,0,14,0,0,0,0,0,1,0,0,1
TARRANT,0,0,0,1,0,0,0,0,22,0,0,0,0,0,1,0,NA,1
TARRANT,0,0,0,1,0,0,0,0,46,1,0,0,0,0,1,0,1,0
TARRANT,0,0,0,1,0,0,0,0,51,0,0,0,0,0,1,0,1,1
TARRANT,0,0,0,1,0,0,0,0,70,0,0,0,0,0,1,0,1,1
TARRANT,0,0,0,1,0,0,0,0,21,0,0,0,0,0,1,0,0,1
TARRANT,0,0,0,1,0,0,0,0,43,1,0,0,0,0,1,0,1,0
TARRANT,0,0,0,1,0,0,0,0,57,0,0,0,0,0,1,0,1,1
TARRANT,0,0,0,1,0,0,0,0,27,0,0,0,0,0,1,0,1,1
TARRANT,0,0,0,1,0,0,0,0,54,0,0,0,0,0,1,0,0,1
TARRANT,0,0,0,1,0,0,0,0,36,0,1,0,0,0,1,0,1,0
TARRANT,0,0,0,1,0,0,0,0,41,0,0,0,1,0,1,0,1,0
TARRANT,0,0,0,1,0,0,0,0,19,0,1,0,0,1,1,0,1,0
TARRANT,0,0,0,1,0,0,0,0,32,0,0,0,0,0,1,0,1,1
TARRANT,0,0,0,1,0,0,0,0,84,0,0,0,0,0,1,0,1,1
TARRANT,0,0,0,0,0,0,1,0,22,0,0,0,0,1,0,0,1,1
TARRANT,0,0,0,0,0,0,1,0,14,0,0,0,0,1,0,0,1,1
TARRANT,0,0,0,0,0,0,1,0,29,0,0,0,0,1,0,0,1,1
TARRANT,0,0,0,0,0,0,1,0,42,1,0,0,0,1,0,0,1,0
TARRANT,0,0,0,0,0,0,1,0,51,0,0,0,0,1,0,0,0,1
TARRANT,0,0,0,0,0,0,1,0,57,0,0,0,0,1,0,0,1,1
TARRANT,0,0,0,0,0,0,1,0,33,0,0,0,0,1,0,0,1,1
TARRANT,0,0,0,0,0,0,1,0,NA,0,0,0,0,1,0,0,1,1
TARRANT,0,0,0,0,0,0,1,0,61,0,0,0,0,1,0,0,0,1
TARRANT,0,0,0,0,0,0,1,0,49,0,0,0,0,1,0,0,0,1
TARRANT,0,0,0,0,0,0,1,0,47,0,1,0,0,1,0,0,1,0
TARRANT,0,0,0,0,0,0,1,0,NA,0,0,0,0,1,0,0,1,1
TARRANT,0,0,0,0,0,0,1,0,71,0,0,0,0,1,0,0,0,1
TARRANT,0,0,0,0,0,0,1,0,81,0,0,0,0,1,0,0,1,1
TARRANT,0,0,0,0,0,0,1,0,39,0,0,0,0,1,0,0,1,1
TARRANT,0,0,0,0,0,0,1,0,62,0,0,0,0,1,0,0,1,1
TARRANT,0,0,0,0,0,0,1,0,11,0,1,0,0,1,0,0,0,0
TARRANT,0,0,0,0,0,0,1,0,NA,0,0,0,0,1,0,0,0,1
TARRANT,0,0,0,0,0,0,1,0,43,1,0,0,0,1,0,0,1,0
TARRANT,0,0,0,0,0,0,1,0,52,0,0,0,0,1,0,0,NA,1
TARRANT,0,0,0,0,0,0,1,0,80,0,0,0,0,1,0,0,1,1
TARRANT,0,0,0,0,0,0,1,0,11,0,0,0,1,1,0,0,1,0
TARRANT,0,0,0,0,0,0,1,1,39,0,0,0,0,1,0,0,1,1
TARRANT,0,0,0,0,0,0,1,0,25,0,0,0,0,1,0,0,1,1
TARRANT,0,0,0,0,0,0,1,0,35,0,1,0,0,1,0,0,0,0
TARRANT,0,0,0,0,0,0,1,0,12,0,0,0,0,1,0,0,1,1
TARRANT,0,0,0,0,0,0,1,0,30,0,0,0,0,1,0,0,0,1
TARRANT,0,0,0,0,0,0,1,0,56,1,0,0,0,1,0,0,1,0
TARRANT,0,0,0,0,0,0,1,0,NA,0,0,0,0,1,0,0,0,1
TARRANT,0,0,0,0,0,0,1,0,28,0,0,0,1,1,0,0,1,0
TARRANT,0,0,0,0,0,0,1,0,12,1,0,0,0,1,0,0,1,0
TARRANT,0,0,0,0,0,0,1,0,24,0,0,0,0,1,0,0,1,1
TARRANT,0,0,0,0,0,0,0,1,23,0,0,0,0,1,0,0,0,1
TARRANT,0,0,0,0,0,0,0,1,63,0,0,0,0,1,0,0,NA,1
TARRANT,0,0,0,0,0,0,0,1,35,0,0,0,0,1,0,0,1,1
TARRANT,0,0,0,0,0,0,0,1,62,0,0,0,0,1,0,0,0,1
TARRANT,0,0,0,0,0,0,0,1,64,0,0,0,0,1,0,0,1,1
TARRANT,0,0,0,0,0,0,0,1,NA,0,0,0,0,1,0,0,0,1
TARRANT,0,0,0,0,0,0,0,1,47,0,0,0,0,1,0,0,0,1
TARRANT,0,0,0,0,0,0,0,1,16,1,0,0,0,1,0,0,0,0
TARRANT,0,0,0,0,0,0,0,1,46,0,0,0,0,1,0,0,1,1
TARRANT,0,0,0,0,0,0,0,1,37,0,0,0,0,1,0,0,1,1
TARRANT,0,0,0,0,0,0,0,1,38,0,0,0,0,1,0,0,0,1
TARRANT,0,0,0,0,0,0,0,1,49,0,0,0,0,1,0,0,1,1
TARRANT,0,0,0,0,0,0,0,1,21,0,0,0,0,1,0,0,1,1
TARRANT,0,0,0,0,0,0,0,1,63,0,0,0,0,1,0,0,1,1
TARRANT,0,0,0,0,0,0,0,1,NA,0,0,0,0,1,0,0,1,1
TARRANT,0,0,0,0,0,0,0,1,52,0,0,0,0,1,0,0,NA,1
TARRANT,0,0,0,0,0,0,0,1,51,0,0,0,0,1,0,0,1,1
TARRANT,0,0,0,0,0,0,0,1,54,0,0,0,0,1,0,0,1,1
TARRANT,0,0,0,0,0,0,0,1,27,0,0,0,0,1,0,0,1,1
TARRANT,0,0,0,0,0,0,0,1,NA,0,0,0,0,1,0,0,0,1
TARRANT,0,0,0,0,0,0,0,1,25,0,0,0,0,1,0,0,1,1
TARRANT,0,0,0,0,0,0,0,1,30,0,0,0,0,1,0,0,1,1
TARRANT,0,0,0,0,0,0,0,1,NA,0,0,0,0,1,0,0,0,1
TARRANT,0,0,0,0,0,0,0,1,48,0,1,0,0,1,0,0,1,0
TARRANT,0,0,0,0,0,0,0,1,45.5,0,0,0,0,1,0,0,0,1
TARRANT,0,0,0,0,0,0,0,1,78,0,0,0,0,1,0,0,0,1
TARRANT,0,0,0,0,0,0,0,1,52,0,0,0,0,1,0,0,0,1
TARRANT,0,0,0,0,0,0,0,1,NA,0,0,0,0,1,0,0,0,1
TARRANT,0,0,0,0,0,0,0,1,35,0,0,0,0,1,0,0,1,1
TARRANT,0,0,0,0,0,0,0,1,16,1,0,0,0,1,0,0,1,0
TARRANT,0,0,0,0,0,0,0,1,18,1,0,0,0,1,0,0,1,0
TARRANT,0,0,0,0,0,0,0,1,25,1,0,0,0,1,0,0,1,0
TARRANT,0,0,0,0,0,0,0,1,40,0,0,0,0,1,0,0,1,1
TARRANT,0,0,0,0,0,0,0,1,25,0,0,1,0,1,0,0,0,0
TARRANT,0,0,0,0,0,0,0,1,26,0,0,0,0,1,0,0,0,1
TARRANT,0,0,0,0,0,0,0,1,22,0,0,0,0,1,0,0,0,1
TARRANT,0,0,0,0,0,0,0,1,86,0,0,0,0,1,0,0,1,1
TARRANT,0,0,0,0,0,0,0,1,12,0,0,0,0,1,0,0,0,1
TARRANT,0,0,0,0,0,0,0,1,40,0,0,0,0,1,0,0,1,1
TARRANT,0,0,0,0,0,0,0,1,NA,0,0,0,0,1,0,0,1,1
TARRANT,0,0,0,0,0,0,0,1,43,0,0,0,0,1,0,0,0,1
TARRANT,0,0,0,0,0,0,0,1,39,1,0,0,0,1,0,0,0,0
TARRANT,0,0,0,0,0,0,0,1,37,1,0,0,0,1,0,0,1,0
TARRANT,0,0,0,0,0,0,0,1,14,1,0,0,0,1,0,0,0,0
TARRANT,0,0,0,0,0,0,0,1,39,0,1,0,0,1,0,0,0,0
TARRANT,0,0,0,0,0,0,0,1,26,0,0,0,0,1,0,0,1,1
TARRANT,0,0,0,0,0,0,0,1,57,0,1,0,0,1,0,0,1,0
TARRANT,0,0,0,0,0,0,0,1,56,0,1,0,0,1,0,0,0,0
TARRANT,0,0,0,0,0,0,0,1,60,0,0,0,0,1,0,0,1,1
TARRANT,0,0,0,0,0,0,0,1,NA,0,0,0,0,1,0,0,0,1
TARRANT,0,0,0,0,0,0,0,1,26,0,0,0,0,1,0,0,0,1
TARRANT,0,0,0,0,0,0,0,1,45,0,0,0,0,1,0,0,1,1
TARRANT,0,0,0,0,0,0,0,1,46,1,0,0,0,1,0,0,1,0
TARRANT,0,0,0,0,0,0,0,1,65,0,0,0,0,1,0,0,1,1
TARRANT,0,0,0,0,0,0,0,1,19,0,0,0,0,1,0,0,1,1
TARRANT,0,0,0,0,0,0,0,1,20,0,0,1,0,1,0,0,1,0
TARRANT,0,0,0,0,0,0,0,1,26,0,1,0,0,1,0,0,1,0
TARRANT,0,0,0,0,0,0,0,1,17,1,0,0,0,1,0,0,1,0
TARRANT,0,0,0,0,0,0,0,1,25,0,0,0,0,1,0,0,0,1
TARRANT,0,0,0,0,0,0,0,1,30,1,0,0,0,1,0,0,0,0
TARRANT,0,0,0,0,0,0,0,1,32,0,0,0,0,1,0,0,1,1
TARRANT,0,0,0,0,0,0,0,1,69,0,0,0,0,1,0,0,1,1
